view,count_run-001,count_run-002,cum_run-001,cum_run-002,cum_diff
2613,22,0,48289,21601,26688
2614,25,0,48314,21601,26713
2615,19,0,48333,21601,26732
2616,23,0,48356,21601,26755
2617,17,0,48373,21601,26772
2618,14,0,48387,21601,26786
2619,14,0,48401,21601,26800
2620,20,0,48421,21601,26820
2621,19,0,48440,21601,26839
2622,24,0,48464,21601,26863
2623,17,0,48481,21601,26880
2624,20,0,48501,21601,26900
2625,15,0,48516,21601,26915
2626,18,0,48534,21601,26933
2627,19,0,48553,21601,26952
2628,15,0,48568,21601,26967
2629,19,0,48587,21601,26986
2630,17,0,48604,21601,27003
2631,20,0,48624,21601,27023
2632,14,0,48638,21601,27037
2633,19,0,48657,21601,27056
2634,19,0,48676,21601,27075
2635,19,0,48695,21601,27094
2636,22,0,48717,21601,27116
2637,15,0,48732,21601,27131
2638,16,0,48748,21601,27147
2639,16,0,48764,21601,27163
2640,24,0,48788,21601,27187
2641,15,0,48803,21601,27202
2642,15,0,48818,21601,27217
2643,16,0,48834,21601,27233
2644,20,0,48854,21601,27253
2645,24,0,48878,21601,27277
2646,15,0,48893,21601,27292
2647,18,0,48911,21601,27310
2648,25,0,48936,21601,27335
2649,13,0,48949,21601,27348
2650,13,0,48962,21601,27361
2651,17,0,48979,21601,27378
2652,20,0,48999,21601,27398
2653,18,0,49017,21601,27416
2654,19,0,49036,21601,27435
2655,19,0,49055,21601,27454
2656,13,0,49068,21601,27467
2657,16,0,49084,21601,27483
2658,22,0,49106,21601,27505
2659,16,0,49122,21601,27521
2660,18,0,49140,21601,27539
2661,17,0,49157,21601,27556
2662,17,0,49174,21601,27573
2663,18,0,49192,21601,27591
2664,26,0,49218,21601,27617
2665,16,0,49234,21601,27633
2666,13,0,49247,21601,27646
2667,17,0,49264,21601,27663
2668,21,0,49285,21601,27684
2669,25,0,49310,21601,27709
2670,13,0,49323,21601,27722
2671,18,0,49341,21601,27740
2672,18,0,49359,21601,27758
2673,22,0,49381,21601,27780
2674,17,0,49398,21601,27797
2675,14,0,49412,21601,27811
2676,17,0,49429,21601,27828
2677,20,0,49449,21601,27848
2678,19,0,49468,21601,27867
2679,23,0,49491,21601,27890
2680,23,0,49514,21601,27913
2681,12,0,49526,21601,27925
2682,17,0,49543,21601,27942
2683,18,0,49561,21601,27960
2684,15,0,49576,21601,27975
2685,19,0,49595,21601,27994
2686,17,0,49612,21601,28011
2687,18,0,49630,21601,28029
2688,19,0,49649,21601,28048
2689,23,0,49672,21601,28071
2690,19,0,49691,21601,28090
2691,18,0,49709,21601,28108
2692,12,0,49721,21601,28120
2693,17,0,49738,21601,28137
2694,18,0,49756,21601,28155
2695,20,0,49776,21601,28175
2696,17,0,49793,21601,28192
2697,21,0,49814,21601,28213
2698,21,0,49835,21601,28234
2699,13,0,49848,21601,28247
2700,17,0,49865,21601,28264
2701,15,0,49880,21601,28279
2702,21,0,49901,21601,28300
2703,18,0,49919,21601,28318
2704,19,0,49938,21601,28337
2705,17,0,49955,21601,28354
2706,18,0,49973,21601,28372
2707,20,0,49993,21601,28392
2708,19,0,50012,21601,28411
2709,16,0,50028,21601,28427
2710,16,0,50044,21601,28443
2711,24,0,50068,21601,28467
2712,14,0,50082,21601,28481
2713,18,0,50100,21601,28499
2714,16,0,50116,21601,28515
2715,24,0,50140,21601,28539
2716,15,0,50155,21601,28554
2717,13,0,50168,21601,28567
2718,24,0,50192,21601,28591
2719,17,0,50209,21601,28608
2720,19,0,50228,21601,28627
2721,15,0,50243,21601,28642
2722,20,0,50263,21601,28662
2723,20,0,50283,21601,28682
2724,17,0,50300,21601,28699
2725,19,0,50319,21601,28718
2726,15,0,50334,21601,28733
2727,20,0,50354,21601,28753
2728,17,0,50371,21601,28770
2729,19,0,50390,21601,28789
2730,17,0,50407,21601,28806
2731,18,0,50425,21601,28824
2732,16,0,50441,21601,28840
2733,19,0,50460,21601,28859
2734,18,0,50478,21601,28877
2735,21,0,50499,21601,28898
2736,14,0,50513,21601,28912
2737,18,0,50531,21601,28930
2738,20,0,50551,21601,28950
2739,20,0,50571,21601,28970
2740,18,0,50589,21601,28988
2741,17,0,50606,21601,29005
2742,21,0,50627,21601,29026
2743,17,0,50644,21601,29043
2744,19,0,50663,21601,29062
2745,21,0,50684,21601,29083
2746,23,0,50707,21601,29106
2747,12,0,50719,21601,29118
2748,19,0,50738,21601,29137
2749,23,0,50761,21601,29160
2750,17,0,50778,21601,29177
2751,11,0,50789,21601,29188
2752,19,0,50808,21601,29207
2753,18,0,50826,21601,29225
2754,23,0,50849,21601,29248
2755,17,0,50866,21601,29265
2756,15,0,50881,21601,29280
2757,19,0,50900,21601,29299
2758,21,0,50921,21601,29320
2759,20,0,50941,21601,29340
2760,17,0,50958,21601,29357
2761,20,0,50978,21601,29377
2762,16,0,50994,21601,29393
2763,15,0,51009,21601,29408
2764,15,0,51024,21601,29423
2765,18,0,51042,21601,29441
2766,19,0,51061,21601,29460
2767,19,0,51080,21601,29479
2768,15,0,51095,21601,29494
2769,20,0,51115,21601,29514
2770,18,0,51133,21601,29532
2771,23,0,51156,21601,29555
2772,13,0,51169,21601,29568
2773,16,0,51185,21601,29584
2774,19,0,51204,21601,29603
2775,20,0,51224,21601,29623
2776,20,0,51244,21601,29643
2777,16,0,51260,21601,29659
2778,16,0,51276,21601,29675
2779,20,0,51296,21601,29695
2780,16,0,51312,21601,29711
2781,24,0,51336,21601,29735
2782,18,0,51354,21601,29753
2783,16,0,51370,21601,29769
2784,20,0,51390,21601,29789
2785,19,0,51409,21601,29808
2786,16,0,51425,21601,29824
2787,14,0,51439,21601,29838
2788,16,0,51455,21601,29854
2789,20,0,51475,21601,29874
2790,24,0,51499,21601,29898
2791,10,0,51509,21601,29908
2792,17,0,51526,21601,29925
2793,22,0,51548,21601,29947
2794,19,0,51567,21601,29966
2795,20,0,51587,21601,29986
2796,17,0,51604,21601,30003
2797,24,0,51628,21601,30027
2798,14,0,51642,21601,30041
2799,14,0,51656,21601,30055
2800,18,0,51674,21601,30073
2801,17,0,51691,21601,30090
2802,17,0,51708,21601,30107
2803,21,0,51729,21601,30128
2804,14,0,51743,21601,30142
2805,22,0,51765,21601,30164
2806,17,0,51782,21601,30181
2807,16,0,51798,21601,30197
2808,23,0,51821,21601,30220
2809,14,0,51835,21601,30234
2810,17,0,51852,21601,30251
2811,17,0,51869,21601,30268
2812,21,0,51890,21601,30289
2813,19,0,51909,21601,30308
2814,24,0,51933,21601,30332
2815,21,0,51954,21601,30353
2816,17,0,51971,21601,30370
2817,20,0,51991,21601,30390
2818,18,0,52009,21601,30408
2819,14,0,52023,21601,30422
2820,15,0,52038,21601,30437
2821,16,0,52054,21601,30453
2822,19,0,52073,21601,30472
2823,15,0,52088,21601,30487
2824,18,0,52106,21601,30505
2825,18,0,52124,21601,30523
2826,19,0,52143,21601,30542
2827,24,0,52167,21601,30566
2828,20,0,52187,21601,30586
2829,19,0,52206,21601,30605
2830,12,0,52218,21601,30617
2831,21,0,52239,21601,30638
2832,17,0,52256,21601,30655
2833,17,0,52273,21601,30672
2834,19,0,52292,21601,30691
2835,22,0,52314,21601,30713
2836,14,0,52328,21601,30727
2837,18,0,52346,21601,30745
2838,15,0,52361,21601,30760
2839,20,0,52381,21601,30780
2840,22,0,52403,21601,30802
2841,19,0,52422,21601,30821
2842,16,0,52438,21601,30837
2843,18,0,52456,21601,30855
2844,19,0,52475,21601,30874
2845,15,0,52490,21601,30889
2846,17,0,52507,21601,30906
2847,17,0,52524,21601,30923
2848,19,0,52543,21601,30942
2849,18,0,52561,21601,30960
2850,18,0,52579,21601,30978
2851,15,0,52594,21601,30993
2852,19,0,52613,21601,31012
2853,20,0,52633,21601,31032
2854,18,0,52651,21601,31050
2855,18,0,52669,21601,31068
2856,18,0,52687,21601,31086
2857,18,0,52705,21601,31104
2858,19,0,52724,21601,31123
2859,16,0,52740,21601,31139
2860,17,0,52757,21601,31156
2861,20,0,52777,21601,31176
2862,19,0,52796,21601,31195
2863,18,0,52814,21601,31213
2864,19,0,52833,21601,31232
2865,21,0,52854,21601,31253
2866,20,0,52874,21601,31273
2867,14,0,52888,21601,31287
2868,15,0,52903,21601,31302
2869,15,0,52918,21601,31317
2870,19,0,52937,21601,31336
2871,23,0,52960,21601,31359
2872,14,0,52974,21601,31373
2873,16,0,52990,21601,31389
2874,21,0,53011,21601,31410
2875,17,0,53028,21601,31427
2876,18,0,53046,21601,31445
2877,17,0,53063,21601,31462
2878,15,0,53078,21601,31477
2879,16,0,53094,21601,31493
2880,22,0,53116,21601,31515
2881,21,0,53137,21601,31536
2882,22,0,53159,21601,31558
2883,20,0,53179,21601,31578
2884,17,0,53196,21601,31595
2885,13,0,53209,21601,31608
2886,20,0,53229,21601,31628
2887,17,0,53246,21601,31645
2888,21,0,53267,21601,31666
2889,18,0,53285,21601,31684
2890,20,0,53305,21601,31704
2891,16,0,53321,21601,31720
2892,16,0,53337,21601,31736
2893,17,0,53354,21601,31753
2894,19,0,53373,21601,31772
2895,21,0,53394,21601,31793
2896,20,0,53414,21601,31813
2897,25,0,53439,21601,31838
2898,10,0,53449,21601,31848
2899,20,0,53469,21601,31868
2900,17,0,53486,21601,31885
2901,16,0,53502,21601,31901
2902,19,0,53521,21601,31920
2903,17,0,53538,21601,31937
2904,18,0,53556,21601,31955
2905,19,0,53575,21601,31974
2906,15,0,53590,21601,31989
2907,15,0,53605,21601,32004
2908,19,0,53624,21601,32023
2909,19,0,53643,21601,32042
2910,20,0,53663,21601,32062
2911,21,0,53684,21601,32083
2912,14,0,53698,21601,32097
2913,20,0,53718,21601,32117
2914,14,0,53732,21601,32131
2915,18,0,53750,21601,32149
2916,21,0,53771,21601,32170
2917,18,0,53789,21601,32188
2918,21,0,53810,21601,32209
2919,14,0,53824,21601,32223
2920,23,0,53847,21601,32246
2921,20,0,53867,21601,32266
2922,15,0,53882,21601,32281
2923,20,0,53902,21601,32301
2924,13,0,53915,21601,32314
2925,15,0,53930,21601,32329
2926,15,0,53945,21601,32344
2927,26,0,53971,21601,32370
2928,17,0,53988,21601,32387
2929,18,0,54006,21601,32405
2930,19,0,54025,21601,32424
2931,18,0,54043,21601,32442
2932,18,0,54061,21601,32460
2933,20,0,54081,21601,32480
2934,15,0,54096,21601,32495
2935,18,0,54114,21601,32513
2936,21,0,54135,21601,32534
2937,15,0,54150,21601,32549
2938,18,0,54168,21601,32567
2939,20,0,54188,21601,32587
2940,16,0,54204,21601,32603
2941,17,0,54221,21601,32620
2942,16,0,54237,21601,32636
2943,16,0,54253,21601,32652
2944,20,0,54273,21601,32672
2945,20,0,54293,21601,32692
2946,19,0,54312,21601,32711
2947,19,0,54331,21601,32730
2948,20,0,54351,21601,32750
2949,20,0,54371,21601,32770
2950,16,0,54387,21601,32786
2951,21,0,54408,21601,32807
2952,16,0,54424,21601,32823
2953,16,0,54440,21601,32839
2954,17,0,54457,21601,32856
2955,17,0,54474,21601,32873
2956,23,0,54497,21601,32896
2957,18,0,54515,21601,32914
2958,17,0,54532,21601,32931
2959,15,0,54547,21601,32946
2960,19,0,54566,21601,32965
2961,22,0,54588,21601,32987
2962,14,0,54602,21601,33001
2963,18,0,54620,21601,33019
2964,16,0,54636,21601,33035
2965,19,0,54655,21601,33054
2966,18,0,54673,21601,33072
2967,17,0,54690,21601,33089
2968,22,0,54712,21601,33111
2969,16,0,54728,21601,33127
2970,22,0,54750,21601,33149
2971,14,0,54764,21601,33163
2972,19,0,54783,21601,33182
2973,17,0,54800,21601,33199
2974,17,0,54817,21601,33216
2975,23,0,54840,21601,33239
2976,17,0,54857,21601,33256
2977,17,0,54874,21601,33273
2978,16,0,54890,21601,33289
2979,19,0,54909,21601,33308
2980,14,0,54923,21601,33322
2981,17,0,54940,21601,33339
2982,20,0,54960,21601,33359
2983,23,0,54983,21601,33382
2984,15,0,54998,21601,33397
2985,22,0,55020,21601,33419
2986,14,0,55034,21601,33433
2987,18,0,55052,21601,33451
2988,17,0,55069,21601,33468
2989,15,0,55084,21601,33483
2990,22,0,55106,21601,33505
2991,20,0,55126,21601,33525
2992,16,0,55142,21601,33541
2993,16,0,55158,21601,33557
2994,16,0,55174,21601,33573
2995,18,0,55192,21601,33591
2996,16,0,55208,21601,33607
2997,21,0,55229,21601,33628
2998,21,0,55250,21601,33649
2999,16,0,55266,21601,33665
3000,15,0,55281,21601,33680
3001,20,0,55301,21601,33700
3002,23,0,55324,21601,33723
3003,19,0,55343,21601,33742
3004,19,0,55362,21601,33761
3005,14,0,55376,21601,33775
3006,18,0,55394,21601,33793
3007,21,0,55415,21601,33814
3008,15,0,55430,21601,33829
3009,16,0,55446,21601,33845
3010,16,0,55462,21601,33861
3011,22,0,55484,21601,33883
3012,20,0,55504,21601,33903
3013,15,0,55519,21601,33918
3014,17,0,55536,21601,33935
3015,18,0,55554,21601,33953
3016,18,0,55572,21601,33971
3017,18,0,55590,21601,33989
3018,23,0,55613,21601,34012
3019,17,0,55630,21601,34029
3020,13,0,55643,21601,34042
3021,20,0,55663,21601,34062
3022,17,0,55680,21601,34079
3023,17,0,55697,21601,34096
3024,18,0,55715,21601,34114
3025,21,0,55736,21601,34135
3026,22,0,55758,21601,34157
3027,19,0,55777,21601,34176
3028,19,0,55796,21601,34195
3029,17,0,55813,21601,34212
3030,18,0,55831,21601,34230
3031,15,0,55846,21601,34245
3032,19,0,55865,21601,34264
3033,11,0,55876,21601,34275
3034,19,0,55895,21601,34294
3035,20,0,55915,21601,34314
3036,15,0,55930,21601,34329
3037,23,0,55953,21601,34352
3038,21,0,55974,21601,34373
3039,13,0,55987,21601,34386
3040,19,0,56006,21601,34405
3041,21,0,56027,21601,34426
3042,20,0,56047,21601,34446
3043,17,0,56064,21601,34463
3044,14,0,56078,21601,34477
3045,15,0,56093,21601,34492
3046,18,0,56111,21601,34510
3047,20,0,56131,21601,34530
3048,21,0,56152,21601,34551
3049,16,0,56168,21601,34567
3050,14,0,56182,21601,34581
3051,19,0,56201,21601,34600
3052,21,0,56222,21601,34621
3053,16,0,56238,21601,34637
3054,21,0,56259,21601,34658
3055,21,0,56280,21601,34679
3056,14,0,56294,21601,34693
3057,17,0,56311,21601,34710
3058,21,0,56332,21601,34731
3059,20,0,56352,21601,34751
3060,17,0,56369,21601,34768
3061,15,0,56384,21601,34783
3062,16,0,56400,21601,34799
3063,23,0,56423,21601,34822
3064,17,0,56440,21601,34839
3065,18,0,56458,21601,34857
3066,16,0,56474,21601,34873
3067,17,0,56491,21601,34890
3068,18,0,56509,21601,34908
3069,18,0,56527,21601,34926
3070,18,0,56545,21601,34944
3071,21,0,56566,21601,34965
3072,14,0,56580,21601,34979
3073,15,0,56595,21601,34994
3074,19,0,56614,21601,35013
3075,20,0,56634,21601,35033
3076,21,0,56655,21601,35054
3077,20,0,56675,21601,35074
3078,21,0,56696,21601,35095
3079,17,0,56713,21601,35112
3080,14,0,56727,21601,35126
3081,19,0,56746,21601,35145
3082,19,0,56765,21601,35164
3083,18,0,56783,21601,35182
3084,14,0,56797,21601,35196
3085,14,0,56811,21601,35210
3086,19,0,56830,21601,35229
3087,28,0,56858,21601,35257
3088,12,0,56870,21601,35269
3089,13,0,56883,21601,35282
3090,19,0,56902,21601,35301
3091,25,0,56927,21601,35326
3092,20,0,56947,21601,35346
3093,16,0,56963,21601,35362
3094,12,0,56975,21601,35374
3095,23,0,56998,21601,35397
3096,22,0,57020,21601,35419
3097,16,0,57036,21601,35435
3098,15,0,57051,21601,35450
3099,18,0,57069,21601,35468
3100,21,0,57090,21601,35489
3101,17,0,57107,21601,35506
3102,17,0,57124,21601,35523
3103,24,0,57148,21601,35547
3104,16,0,57164,21601,35563
3105,15,0,57179,21601,35578
3106,14,0,57193,21601,35592
3107,15,0,57208,21601,35607
3108,24,0,57232,21601,35631
3109,20,0,57252,21601,35651
3110,21,0,57273,21601,35672
3111,16,0,57289,21601,35688
3112,18,0,57307,21601,35706
3113,19,0,57326,21601,35725
3114,19,0,57345,21601,35744
3115,20,0,57365,21601,35764
3116,19,0,57384,21601,35783
3117,13,0,57397,21601,35796
3118,15,0,57412,21601,35811
3119,18,0,57430,21601,35829
3120,18,0,57448,21601,35847
3121,18,0,57466,21601,35865
3122,17,0,57483,21601,35882
3123,25,0,57508,21601,35907
3124,29,0,57537,21601,35936
3125,16,0,57553,21601,35952
3126,22,0,57575,21601,35974
3127,16,0,57591,21601,35990
3128,16,0,57607,21601,36006
3129,17,0,57624,21601,36023
3130,17,0,57641,21601,36040
3131,21,0,57662,21601,36061
3132,16,0,57678,21601,36077
3133,18,0,57696,21601,36095
3134,18,0,57714,21601,36113
3135,18,0,57732,21601,36131
3136,22,0,57754,21601,36153
3137,19,0,57773,21601,36172
3138,15,0,57788,21601,36187
3139,16,0,57804,21601,36203
3140,21,0,57825,21601,36224
3141,24,0,57849,21601,36248
3142,10,0,57859,21601,36258
3143,13,0,57872,21601,36271
3144,22,0,57894,21601,36293
3145,18,0,57912,21601,36311
3146,20,0,57932,21601,36331
3147,16,0,57948,21601,36347
3148,21,0,57969,21601,36368
3149,17,0,57986,21601,36385
3150,20,0,58006,21601,36405
3151,17,0,58023,21601,36422
3152,11,0,58034,21601,36433
3153,22,0,58056,21601,36455
3154,21,0,58077,21601,36476
3155,17,0,58094,21601,36493
3156,16,0,58110,21601,36509
3157,20,0,58130,21601,36529
3158,19,0,58149,21601,36548
3159,20,0,58169,21601,36568
3160,13,0,58182,21601,36581
3161,16,0,58198,21601,36597
3162,21,0,58219,21601,36618
3163,18,0,58237,21601,36636
3164,27,0,58264,21601,36663
3165,19,0,58283,21601,36682
3166,17,0,58300,21601,36699
3167,16,0,58316,21601,36715
3168,19,0,58335,21601,36734
3169,21,0,58356,21601,36755
3170,19,0,58375,21601,36774
3171,17,0,58392,21601,36791
3172,19,0,58411,21601,36810
3173,16,0,58427,21601,36826
3174,18,0,58445,21601,36844
3175,19,0,58464,21601,36863
3176,18,0,58482,21601,36881
3177,21,0,58503,21601,36902
3178,18,0,58521,21601,36920
3179,18,0,58539,21601,36938
3180,14,0,58553,21601,36952
3181,17,0,58570,21601,36969
3182,22,0,58592,21601,36991
3183,15,0,58607,21601,37006
3184,20,0,58627,21601,37026
3185,19,0,58646,21601,37045
3186,20,0,58666,21601,37065
3187,16,0,58682,21601,37081
3188,16,0,58698,21601,37097
3189,21,0,58719,21601,37118
3190,17,0,58736,21601,37135
3191,17,0,58753,21601,37152
3192,19,0,58772,21601,37171
3193,17,0,58789,21601,37188
3194,15,0,58804,21601,37203
3195,19,0,58823,21601,37222
3196,18,0,58841,21601,37240
3197,18,0,58859,21601,37258
3198,15,0,58874,21601,37273
3199,21,0,58895,21601,37294
3200,20,0,58915,21601,37314
3201,19,0,58934,21601,37333
3202,19,0,58953,21601,37352
3203,17,0,58970,21601,37369
3204,17,0,58987,21601,37386
3205,16,0,59003,21601,37402
3206,14,0,59017,21601,37416
3207,23,0,59040,21601,37439
3208,17,0,59057,21601,37456
3209,20,0,59077,21601,37476
3210,19,0,59096,21601,37495
3211,21,0,59117,21601,37516
3212,15,0,59132,21601,37531
3213,16,0,59148,21601,37547
3214,19,0,59167,21601,37566
3215,21,0,59188,21601,37587
3216,18,0,59206,21601,37605
3217,18,0,59224,21601,37623
3218,17,0,59241,21601,37640
3219,16,0,59257,21601,37656
3220,21,0,59278,21601,37677
3221,14,0,59292,21601,37691
3222,18,0,59310,21601,37709
3223,17,0,59327,21601,37726
3224,22,0,59349,21601,37748
3225,15,0,59364,21601,37763
3226,17,0,59381,21601,37780
3227,18,0,59399,21601,37798
3228,16,0,59415,21601,37814
3229,21,0,59436,21601,37835
3230,22,0,59458,21601,37857
3231,18,0,59476,21601,37875
3232,19,0,59495,21601,37894
3233,17,0,59512,21601,37911
3234,16,0,59528,21601,37927
3235,19,0,59547,21601,37946
3236,15,0,59562,21601,37961
3237,15,0,59577,21601,37976
3238,17,0,59594,21601,37993
3239,19,0,59613,21601,38012
3240,17,0,59630,21601,38029
3241,23,0,59653,21601,38052
3242,15,0,59668,21601,38067
3243,23,0,59691,21601,38090
3244,21,0,59712,21601,38111
3245,20,0,59732,21601,38131
3246,14,0,59746,21601,38145
3247,17,0,59763,21601,38162
3248,18,0,59781,21601,38180
3249,18,0,59799,21601,38198
3250,17,0,59816,21601,38215
3251,19,0,59835,21601,38234
3252,19,0,59854,21601,38253
3253,13,0,59867,21601,38266
3254,20,0,59887,21601,38286
3255,18,0,59905,21601,38304
3256,21,0,59926,21601,38325
3257,15,0,59941,21601,38340
3258,17,0,59958,21601,38357
3259,17,0,59975,21601,38374
3260,19,0,59994,21601,38393
3261,18,0,60012,21601,38411
3262,17,0,60029,21601,38428
3263,17,0,60046,21601,38445
3264,21,0,60067,21601,38466
3265,22,0,60089,21601,38488
3266,18,0,60107,21601,38506
3267,19,0,60126,21601,38525
3268,16,0,60142,21601,38541
3269,16,0,60158,21601,38557
3270,22,0,60180,21601,38579
3271,17,0,60197,21601,38596
3272,14,0,60211,21601,38610
3273,17,0,60228,21601,38627
3274,18,0,60246,21601,38645
3275,21,0,60267,21601,38666
3276,17,0,60284,21601,38683
3277,18,0,60302,21601,38701
3278,20,0,60322,21601,38721
3279,14,0,60336,21601,38735
3280,16,0,60352,21601,38751
3281,26,0,60378,21601,38777
3282,19,0,60397,21601,38796
3283,11,0,60408,21601,38807
3284,14,0,60422,21601,38821
3285,17,0,60439,21601,38838
3286,22,0,60461,21601,38860
3287,16,0,60477,21601,38876
3288,18,0,60495,21601,38894
3289,16,0,60511,21601,38910
3290,21,0,60532,21601,38931
3291,21,0,60553,21601,38952
3292,25,0,60578,21601,38977
3293,17,0,60595,21601,38994
3294,16,0,60611,21601,39010
3295,11,0,60622,21601,39021
3296,22,0,60644,21601,39043
3297,17,0,60661,21601,39060
3298,18,0,60679,21601,39078
3299,14,0,60693,21601,39092
3300,23,0,60716,21601,39115
3301,17,0,60733,21601,39132
3302,18,0,60751,21601,39150
3303,14,0,60765,21601,39164
3304,20,0,60785,21601,39184
3305,20,0,60805,21601,39204
3306,21,0,60826,21601,39225
3307,18,0,60844,21601,39243
3308,17,0,60861,21601,39260
3309,13,0,60874,21601,39273
3310,21,0,60895,21601,39294
3311,24,0,60919,21601,39318
3312,24,0,60943,21601,39342
3313,14,0,60957,21601,39356
3314,16,0,60973,21601,39372
3315,19,0,60992,21601,39391
3316,19,0,61011,21601,39410
3317,25,0,61036,21601,39435
3318,14,0,61050,21601,39449
3319,18,0,61068,21601,39467
3320,16,0,61084,21601,39483
3321,17,0,61101,21601,39500
3322,16,0,61117,21601,39516
3323,18,0,61135,21601,39534
3324,24,0,61159,21601,39558
3325,18,0,61177,21601,39576
3326,17,0,61194,21601,39593
3327,18,0,61212,21601,39611
3328,19,0,61231,21601,39630
3329,12,0,61243,21601,39642
3330,19,0,61262,21601,39661
3331,19,0,61281,21601,39680
3332,19,0,61300,21601,39699
3333,20,0,61320,21601,39719
3334,25,0,61345,21601,39744
3335,12,0,61357,21601,39756
3336,20,0,61377,21601,39776
3337,14,0,61391,21601,39790
3338,18,0,61409,21601,39808
3339,21,0,61430,21601,39829
3340,12,0,61442,21601,39841
3341,24,0,61466,21601,39865
3342,18,0,61484,21601,39883
3343,15,0,61499,21601,39898
3344,20,0,61519,21601,39918
3345,15,0,61534,21601,39933
3346,17,0,61551,21601,39950
3347,20,0,61571,21601,39970
3348,22,0,61593,21601,39992
3349,16,0,61609,21601,40008
3350,20,0,61629,21601,40028
3351,16,0,61645,21601,40044
3352,20,0,61665,21601,40064
3353,18,0,61683,21601,40082
3354,16,0,61699,21601,40098
3355,18,0,61717,21601,40116
3356,19,0,61736,21601,40135
3357,16,0,61752,21601,40151
3358,21,0,61773,21601,40172
3359,17,0,61790,21601,40189
3360,15,0,61805,21601,40204
3361,25,0,61830,21601,40229
3362,18,0,61848,21601,40247
3363,16,0,61864,21601,40263
3364,16,0,61880,21601,40279
3365,12,0,61892,21601,40291
3366,21,0,61913,21601,40312
3367,19,0,61932,21601,40331
3368,21,0,61953,21601,40352
3369,17,0,61970,21601,40369
3370,16,0,61986,21601,40385
3371,15,0,62001,21601,40400
3372,23,0,62024,21601,40423
3373,19,0,62043,21601,40442
3374,18,0,62061,21601,40460
3375,14,0,62075,21601,40474
3376,20,0,62095,21601,40494
3377,18,0,62113,21601,40512
3378,20,0,62133,21601,40532
3379,18,0,62151,21601,40550
3380,19,0,62170,21601,40569
3381,19,0,62189,21601,40588
3382,15,0,62204,21601,40603
3383,15,0,62219,21601,40618
3384,21,0,62240,21601,40639
3385,11,0,62251,21601,40650
3386,28,0,62279,21601,40678
3387,17,0,62296,21601,40695
3388,19,0,62315,21601,40714
3389,17,0,62332,21601,40731
3390,16,0,62348,21601,40747
3391,20,0,62368,21601,40767
3392,17,0,62385,21601,40784
3393,22,0,62407,21601,40806
3394,11,0,62418,21601,40817
3395,24,0,62442,21601,40841
3396,15,0,62457,21601,40856
3397,21,0,62478,21601,40877
3398,19,0,62497,21601,40896
3399,19,0,62516,21601,40915
3400,14,0,62530,21601,40929
3401,14,0,62544,21601,40943
3402,17,0,62561,21601,40960
3403,19,0,62580,21601,40979
3404,20,0,62600,21601,40999
3405,19,0,62619,21601,41018
3406,17,0,62636,21601,41035
3407,22,0,62658,21601,41057
3408,15,0,62673,21601,41072
3409,21,0,62694,21601,41093
3410,13,0,62707,21601,41106
3411,25,0,62732,21601,41131
3412,17,0,62749,21601,41148
3413,12,0,62761,21601,41160
3414,15,0,62776,21601,41175
3415,22,0,62798,21601,41197
3416,23,0,62821,21601,41220
3417,14,0,62835,21601,41234
3418,20,0,62855,21601,41254
3419,11,0,62866,21601,41265
3420,18,0,62884,21601,41283
3421,18,0,62902,21601,41301
3422,25,0,62927,21601,41326
3423,21,0,62948,21601,41347
3424,17,0,62965,21601,41364
3425,13,0,62978,21601,41377
3426,15,0,62993,21601,41392
3427,18,0,63011,21601,41410
3428,20,0,63031,21601,41430
3429,25,0,63056,21601,41455
3430,17,0,63073,21601,41472
3431,19,0,63092,21601,41491
3432,10,0,63102,21601,41501
3433,19,0,63121,21601,41520
3434,17,0,63138,21601,41537
3435,21,0,63159,21601,41558
3436,15,0,63174,21601,41573
3437,23,0,63197,21601,41596
3438,15,0,63212,21601,41611
3439,17,0,63229,21601,41628
3440,23,0,63252,21601,41651
3441,22,0,63274,21601,41673
3442,15,0,63289,21601,41688
3443,21,0,63310,21601,41709
3444,19,0,63329,21601,41728
3445,14,0,63343,21601,41742
3446,14,0,63357,21601,41756
3447,22,0,63379,21601,41778
3448,21,0,63400,21601,41799
3449,15,0,63415,21601,41814
3450,21,0,63436,21601,41835
3451,17,0,63453,21601,41852
3452,16,0,63469,21601,41868
3453,15,0,63484,21601,41883
3454,19,0,63503,21601,41902
3455,18,0,63521,21601,41920
3456,16,0,63537,21601,41936
3457,18,0,63555,21601,41954
3458,20,0,63575,21601,41974
3459,20,0,63595,21601,41994
3460,16,0,63611,21601,42010
3461,20,0,63631,21601,42030
3462,16,0,63647,21601,42046
3463,21,0,63668,21601,42067
3464,20,0,63688,21601,42087
3465,18,0,63706,21601,42105
3466,19,0,63725,21601,42124
3467,18,0,63743,21601,42142
3468,22,0,63765,21601,42164
3469,17,0,63782,21601,42181
3470,19,0,63801,21601,42200
3471,13,0,63814,21601,42213
3472,13,0,63827,21601,42226
3473,21,0,63848,21601,42247
3474,21,0,63869,21601,42268
3475,17,0,63886,21601,42285
3476,13,0,63899,21601,42298
3477,24,0,63923,21601,42322
3478,21,0,63944,21601,42343
3479,19,0,63963,21601,42362
3480,10,0,63973,21601,42372
3481,19,0,63992,21601,42391
3482,17,0,64009,21601,42408
3483,20,0,64029,21601,42428
3484,19,0,64048,21601,42447
