view,count_run-001,count_run-002,cum_run-001,cum_run-002,cum_diff
1379,2,0,4735,4089,646
1380,4,0,4739,4089,650
1381,3,0,4742,4089,653
1382,4,0,4746,4089,657
1383,2,0,4748,4089,659
1384,2,0,4750,4089,661
1385,3,0,4753,4089,664
1386,3,0,4756,4089,667
1387,3,0,4759,4089,670
1388,4,0,4763,4089,674
1389,3,0,4766,4089,677
1390,4,0,4770,4089,681
1391,3,0,4773,4089,684
1392,2,0,4775,4089,686
1393,3,0,4778,4089,689
1394,3,0,4781,4089,692
1395,3,0,4784,4089,695
1396,3,0,4787,4089,698
1397,2,0,4789,4089,700
1398,2,0,4791,4089,702
1399,3,0,4794,4089,705
1400,5,0,4799,4089,710
1401,3,0,4802,4089,713
1402,2,0,4804,4089,715
1403,3,0,4807,4089,718
1404,3,0,4810,4089,721
1405,5,0,4815,4089,726
1406,2,0,4817,4089,728
1407,1,0,4818,4089,729
1408,5,0,4823,4089,734
1409,2,0,4825,4089,736
1410,3,0,4828,4089,739
1411,3,0,4831,4089,742
1412,3,0,4834,4089,745
1413,2,0,4836,4089,747
1414,5,0,4841,4089,752
1415,3,0,4844,4089,755
1416,2,0,4846,4089,757
1417,3,0,4849,4089,760
1418,3,0,4852,4089,763
1419,4,0,4856,4089,767
1420,5,0,4861,4089,772
1421,3,0,4864,4089,775
1422,2,0,4866,4089,777
1423,2,0,4868,4089,779
1424,4,0,4872,4089,783
1425,3,0,4875,4089,786
1426,4,0,4879,4089,790
1427,3,0,4882,4089,793
1428,3,0,4885,4089,796
1429,2,0,4887,4089,798
1430,2,0,4889,4089,800
1431,4,0,4893,4089,804
1432,4,0,4897,4089,808
1433,3,0,4900,4089,811
1434,1,0,4901,4089,812
1435,4,0,4905,4089,816
1436,2,0,4907,4089,818
1437,3,0,4910,4089,821
1438,3,0,4913,4089,824
1439,3,0,4916,4089,827
1440,3,0,4919,4089,830
1441,4,0,4923,4089,834
1442,2,0,4925,4089,836
1443,2,0,4927,4089,838
1444,2,0,4929,4089,840
1445,5,0,4934,4089,845
1446,1,0,4935,4089,846
1447,3,0,4938,4089,849
1448,4,0,4942,4089,853
1449,4,0,4946,4089,857
1450,5,0,4951,4089,862
1451,3,0,4954,4089,865
1452,4,0,4958,4089,869
1453,2,0,4960,4089,871
1455,3,0,4963,4089,874
1456,4,0,4967,4089,878
1457,4,0,4971,4089,882
1458,5,0,4976,4089,887
1459,3,0,4979,4089,890
1460,1,0,4980,4089,891
1461,3,0,4983,4089,894
1462,3,0,4986,4089,897
1463,2,0,4988,4089,899
1464,3,0,4991,4089,902
1465,3,0,4994,4089,905
1466,4,0,4998,4089,909
1467,3,0,5001,4089,912
1468,4,0,5005,4089,916
1469,3,0,5008,4089,919
1470,3,0,5011,4089,922
1471,2,0,5013,4089,924
1472,3,0,5016,4089,927
1473,2,0,5018,4089,929
1474,2,0,5020,4089,931
1475,5,0,5025,4089,936
1476,3,0,5028,4089,939
1477,3,0,5031,4089,942
1478,1,0,5032,4089,943
1479,4,0,5036,4089,947
1480,4,0,5040,4089,951
1481,2,0,5042,4089,953
1482,2,0,5044,4089,955
1483,5,0,5049,4089,960
1484,2,0,5051,4089,962
1485,3,0,5054,4089,965
1486,4,0,5058,4089,969
1487,4,0,5062,4089,973
1488,2,0,5064,4089,975
1489,2,0,5066,4089,977
1490,2,0,5068,4089,979
1491,6,0,5074,4089,985
1492,1,0,5075,4089,986
1493,3,0,5078,4089,989
1494,4,0,5082,4089,993
1495,2,0,5084,4089,995
1496,4,0,5088,4089,999
1497,3,0,5091,4089,1002
1499,5,0,5096,4089,1007
1500,3,0,5099,4089,1010
1501,2,0,5101,4089,1012
1502,3,0,5104,4089,1015
1503,4,0,5108,4089,1019
1504,3,0,5111,4089,1022
1505,2,0,5113,4089,1024
1506,4,0,5117,4089,1028
1507,2,0,5119,4089,1030
1508,5,0,5124,4089,1035
1509,2,0,5126,4089,1037
1510,2,0,5128,4089,1039
1511,3,0,5131,4089,1042
1512,3,0,5134,4089,1045
1513,4,0,5138,4089,1049
1514,3,0,5141,4089,1052
1515,2,0,5143,4089,1054
1516,3,0,5146,4089,1057
1517,4,0,5150,4089,1061
1518,3,0,5153,4089,1064
1519,3,0,5156,4089,1067
1520,3,0,5159,4089,1070
1521,4,0,5163,4089,1074
1522,3,0,5166,4089,1077
1523,4,0,5170,4089,1081
1524,1,0,5171,4089,1082
1525,2,0,5173,4089,1084
1526,4,0,5177,4089,1088
1527,5,0,5182,4089,1093
1528,3,0,5185,4089,1096
1529,3,0,5188,4089,1099
1530,4,0,5192,4089,1103
1531,1,0,5193,4089,1104
1532,1,0,5194,4089,1105
1533,4,0,5198,4089,1109
1534,3,0,5201,4089,1112
1535,5,0,5206,4089,1117
1536,4,0,5210,4089,1121
1537,2,0,5212,4089,1123
1538,2,0,5214,4089,1125
1539,3,0,5217,4089,1128
1540,4,0,5221,4089,1132
1541,3,0,5224,4089,1135
1542,2,0,5226,4089,1137
1543,3,0,5229,4089,1140
1544,3,0,5232,4089,1143
